Tweet,Time,Location,RT
RT  LadyBleuLady   ScottImmordino In 2017  Liberty University received more than  772 million in aid from the U S  Dept of Education   Amon,Thu Mar 26 12 26 32  0000 2020,,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 26 17  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 26 14  0000 2020,boiling springs sc ,8267
RT  Daily Press  Hampton University is still requiring all faculty and staff to come to campus  ,Thu Mar 26 12 26 13  0000 2020,,7
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 26 12  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 49  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 45  0000 2020,,8267
  A number of students in University of Engineering and Technology  Lahore belong to areas where t  ,Thu Mar 26 12 25 45  0000 2020,"Lahore,Pakistan",0
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 25 41  0000 2020,,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 34  0000 2020,"Charlotte, NC",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 27  0000 2020,"Scotland, United Kingdom",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 26  0000 2020,"Baltimore, MD",8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 25 25  0000 2020,Coastal Connecticut,539
RT  globeandmail  As online learning rolls out  education may change forever    ,Thu Mar 26 12 25 24  0000 2020,,4
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 21  0000 2020,,8267
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 12 25 11  0000 2020,"Mumbai, India",76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 25 10  0000 2020,Adrian Mo,8267
Hampton University is still requiring all faculty and staff to come to campus  ,Thu Mar 26 12 25 10  0000 2020,"Newport News, Virginia",7
 The education world has been turned upside down  Online learning may reshape the classroom  ,Thu Mar 26 12 25 02  0000 2020,,0
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 12 25 01  0000 2020,"Islamabad, Pakistan",127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 59  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 54  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 41  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 24  0000 2020,"Lagos, Nigeria",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 07  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 05  0000 2020,"Rhode Island, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 03  0000 2020,Minnesota,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 24 00  0000 2020,"Rhode Island, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 55  0000 2020,United States,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 49  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 23 39  0000 2020,,178
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 23 36  0000 2020,"North Carolina, USA",539
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 12 23 35  0000 2020,India,76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 30  0000 2020,Block TDS cases-hopeless!,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 29  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 16  0000 2020,,8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 23 16  0000 2020,,539
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 23 01  0000 2020,,8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 23 00  0000 2020,USA,539
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 22 31  0000 2020,"Ottawa, Canada",8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 22 31  0000 2020,,539
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 22 23  0000 2020,"Cosmopolitan, Earth. American ",8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 22 10  0000 2020,,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 22 07  0000 2020,Northern Virginia,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 22 05  0000 2020,"New Jersey, USA",8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 21 59  0000 2020,Canada,178
RT  UFatWork  Now offering  Adobe Access UF faculty  amp  staff now have FREE  remote access to the Adobe Creative Cloud suite  UF has arran,Thu Mar 26 12 21 58  0000 2020,UF IFAS ABE,4
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 21 48  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 21 36  0000 2020,New Jersey ,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 21 31  0000 2020,"Brentwood, TN",8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 21 17  0000 2020,Toronto,178
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 21 02  0000 2020,"Windsor, Ontario",178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 20 54  0000 2020,In a Louisiana Swamp,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 20 49  0000 2020,,8267
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 12 20 41  0000 2020,,127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 20 35  0000 2020,,8267
RT  OnCampusWGBH  Boston University senior Sophie Will looks out of her window on the University s South Campus  The coronavirus pandemic h,Thu Mar 26 12 20 18  0000 2020,"Boston, MA",5
 DavidLimbaugh  AnnCoulter Don t waste your money going to an Ivy league  Get the same education for less at your l  ,Thu Mar 26 12 20 15  0000 2020,USA,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 20 10  0000 2020,"Bayville, NJ",8267
RT  UFatWork  Now offering  Adobe Access UF faculty  amp  staff now have FREE  remote access to the Adobe Creative Cloud suite  UF has arran,Thu Mar 26 12 20 04  0000 2020,"Gainesville, FL",4
RT  Mr Ceyram  Ghana Medical Association we are understaffed My school father got 7As and 1B in English  He was deprived admission into th,Thu Mar 26 12 20 01  0000 2020,,313
RT  kinlinglo     Chinese foreign ministry has confirmed Yuan Keqin  a prof at Hokkaido University of Education  has been arrested,Thu Mar 26 12 19 59  0000 2020,Tbilisi ,17
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 50  0000 2020,"Miami, FL",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 50  0000 2020,"Washington, DC",8267
 The education world has been turned upside down  Online learning may reshape the classroom  via  globeandmail  ,Thu Mar 26 12 19 49  0000 2020,"Dundas, Ontario, Canada",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 48  0000 2020,Upstate NY,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 47  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 19 41  0000 2020,Calgary,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 40  0000 2020,"atlanta, ga",8267
RT  WGUIndiana  Were partnering with  KCTCS to help create pathways between talent and opportunity to allow potential to thrive   WHAS11 w,Thu Mar 26 12 19 37  0000 2020,"Lexington, Kentucky",3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 33  0000 2020,"The Swamp, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 24  0000 2020,"Apache Junction, AZ",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 16  0000 2020,Virginia ,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 07  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 07  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 19 07  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 55  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 54  0000 2020,,8267
RT  NHenryFundi  Lesson plan I developed  Slavery and its Gradual Abolition in Upper Canada  to explore the history of slavery in Canada   ,Thu Mar 26 12 18 44  0000 2020,Canada,40
RT  Monibism  I don t support this trend  because online mode of education save time  Virtual university of Pakistan is b,Thu Mar 26 12 18 43  0000 2020, مریخ۔۔۔پر,2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 41  0000 2020,United States,8267
RT  Monibism  I don t support this trend  because online mode of education save time  Virtual university of Pakistan is b,Thu Mar 26 12 18 38  0000 2020,,2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 27  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 24  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 18 01  0000 2020,"God's Country, TX",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 56  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 56  0000 2020,"Ohio, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 50  0000 2020,,8267
  IBM Can Help with Your Digital Skills Needs in this Challenging Time    IBM  ,Thu Mar 26 12 17 46  0000 2020,"Atlanta, GA",0
Enjoying working with the University of York  Humanities Research Centre this morning via Google Hangouts to develo  ,Thu Mar 26 12 17 44  0000 2020,"York, UK",0
RT  TundeTASH  Top 10  Sites to learn Excel for free  Sites for Free Online Education  Sites for your career  Sites to review your re,Thu Mar 26 12 17 41  0000 2020,Lagos,17155
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 41  0000 2020,"Mentor, OH",8267
RT  lachinafina  Zoom University can suck it  All of these schools are trippen if they think students are just gonna get on some online cla,Thu Mar 26 12 17 39  0000 2020,,140
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 39  0000 2020,Aurora MO ,8267
RT  UFatWork  Now offering  Adobe Access UF faculty  amp  staff now have FREE  remote access to the Adobe Creative Cloud suite  UF has arran,Thu Mar 26 12 17 29  0000 2020,"Gainesville, FL",4
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 25  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 22  0000 2020,,8267
RT  ArthurPJMol  Student humor to illustrate dat wageningen university  wur is doing well with online education but too expensive   ,Thu Mar 26 12 17 14  0000 2020,Wageningen,32
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 17 10  0000 2020,Chicago (westside),8267
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 12 16 58  0000 2020,Kuwait / India,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 52  0000 2020,,8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 16 41  0000 2020,,539
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 40  0000 2020,USA,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 27  0000 2020,"Bristol, CT 06010 USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 26  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 21  0000 2020,,8267
RT  Starkey UK  As many schools have moved to online learning or closures  we understand that Education is a critical part of what the Star,Thu Mar 26 12 16 13  0000 2020,El Salvador,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 16 09  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 53  0000 2020,,8267
I don t support this trend  because online mode of education save time  Virtual university of Pak  ,Thu Mar 26 12 15 48  0000 2020,"Lahore, Pakistan",2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 44  0000 2020,"Rock Vegas, Florida",8267
Now offering  Adobe Access UF faculty  amp  staff now have FREE  remote access to the Adobe Creative Cloud suite  UF  ,Thu Mar 26 12 15 29  0000 2020,"Gainesville, FL",4
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 28  0000 2020,"New York, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 20  0000 2020,"California, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 19  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 12  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 11  0000 2020,Georgia,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 11  0000 2020,USA,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 15 09  0000 2020,,8267
RT  WGUIndiana  Were partnering with  KCTCS to help create pathways between talent and opportunity to allow potential to thrive   WHAS11 w,Thu Mar 26 12 14 57  0000 2020,"Versailles, KY",3
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 12 14 45  0000 2020,,539
Join the discussion on what a  works will look like   calphonso in the Globe amp Mail says on line teaching w  ,Thu Mar 26 12 14 42  0000 2020,Global,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 14 36  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 14 36  0000 2020,"Oxford, Ontario",178
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 12 14 28  0000 2020,"Lahore, Pakistan",127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 14 25  0000 2020,"Oklahoma, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 14 15  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 14 10  0000 2020,"Snohomish, WA",8267
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 12 13 55  0000 2020,,127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 48  0000 2020,AMERICA!,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 20  0000 2020,Texas,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 17  0000 2020,🏔HighRockyNews RT for planet),8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 13  0000 2020,"WPB, FL",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 11  0000 2020,"Massachusetts, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 13 07  0000 2020,"Nashville, TN",8267
As many schools have moved to online learning or closures  we understand that Education is a critical part of what  ,Thu Mar 26 12 13 00  0000 2020,"Stockport, UK",3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 47  0000 2020,New York,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 43  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 37  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 36  0000 2020,Texas ,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 33  0000 2020,"Gapland,MD",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 25  0000 2020,,8267
Bingo HK  hosted the first ever Territory wide Cyber Security Conference  in the Multi Purpose Room at the Educatio  ,Thu Mar 26 12 12 09  0000 2020,The Republic of Tejas,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 12 00  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 11 56  0000 2020,God's Country #KAG,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 11 51  0000 2020,"Tennessee, USA",8267
With schools everywhere suspended  an education expert answers 4 questions about the upheaval     Jon Pedersen  Uni  ,Thu Mar 26 12 11 49  0000 2020,Somewhere under the rainbow ,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 11 41  0000 2020,,8267
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 12 11 28  0000 2020, مریخ۔۔۔پر,127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 11 02  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 10 55  0000 2020,"Liberty Twp, Ohio",8267
RT  ShooliniUniv   Ordinary and normal turns a much awaited longing  Campus life before the corona struck Stay home so that all of us can,Thu Mar 26 12 10 51  0000 2020,"Shimla, India",2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 10 37  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 10 31  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 10 22  0000 2020,"Indiana, USA",8267
 AthariaLochagos  yrechoheart  ShoNuff36 Yes  the US should be ashamed compared to Canada these days  We pay less i  ,Thu Mar 26 12 10 16  0000 2020,"Toronto, Ontario",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 09 54  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 09 52  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 09 44  0000 2020,"Orillia, Ontario, Canada",178
Your education is our priority  Our team of Admission Advisors are available to assist you online  amp  are happy to as  ,Thu Mar 26 12 09 38  0000 2020,"Dubai, United Arab Emirates",0
RT  ShooliniUniv   Ordinary and normal turns a much awaited longing  Campus life before the corona struck Stay home so that all of us can,Thu Mar 26 12 09 17  0000 2020,"Himachal Pradesh, India",2
 Ordinary and normal turns a much awaited longing  Campus life before the corona struck Stay home so that all of  ,Thu Mar 26 12 09 12  0000 2020,"Solan, India",2
Sorry to burst your bubble  but for those who were excited to introduce elearning for elementary and secondary stud  ,Thu Mar 26 12 09 06  0000 2020,,0
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 12 08 40  0000 2020,ΔTurn my  notifications onΔ,0
Higher education learners  Tip no  3  Keep in touch with your tutor and lecturers  We are still here and want to he  ,Thu Mar 26 12 08 39  0000 2020,"Edinburgh, Scotland and Sheffield, England",0
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 08 36  0000 2020,Canada,178
RT  tyshacholic  Crazy how in crisis the rules can change  Doctors with foreign countries education are now qualified worldwide  yet if the,Thu Mar 26 12 08 36  0000 2020,"Minneapolis, MN",1146
RT  yessirtns  Only essential services to be available   SCHOOLS  COLLEGES  UNIVERSITY all type of EDUCATION is missing from the ESSENTIAL,Thu Mar 26 12 08 34  0000 2020,Bengalooru,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 08 31  0000 2020,"carmel, in",8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 08 24  0000 2020,,178
RT  TheGryphonLeeds  Recent Higher Education Statistics Agency  HESA  figures show fewer than 1  of UK university professors are Black   T,Thu Mar 26 12 08 13  0000 2020,,1
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 12 08 13  0000 2020,,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 08 01  0000 2020,Georgia,8267
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 12 08 00  0000 2020,,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 07 50  0000 2020,"Cedar Mill, OR",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 07 48  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 07 32  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 07 10  0000 2020,,8267
                   ,Thu Mar 26 12 07 06  0000 2020,,0
With more   19 cases expected   MissouriState President  ClifSmart said the institution was willing to help   ,Thu Mar 26 12 07 00  0000 2020,"Springfield, Mo.",2
RT  SixthTone  Fan Yun  an associate professor at Zhejiang University  reflects on the mass closure of schools and the corresponding adopti,Thu Mar 26 12 06 59  0000 2020,"Iława, Polska",2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 12 06 58  0000 2020,"St. Augustine, Florida",8267
